csv_line,source_LABEL,source_TEXT,source_URL,source_EMAIL,source_PHONE,message,clean_text,label,removal_reason
7681,spam,"free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800, psp or £250 cash every wk.txt great to 80878 http//www.gr8prizes.com 08715705022",No,No,Yes,"free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800, psp or £250 cash every wk.txt great to 80878 http//www.gr8prizes.com 08715705022",free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800 psp or 250 cash every urltoken great to 80878 http urltoken phonetoken,spam,same_message_conflicting_labels
7682,spam,"free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800, psp or £250 cash every wk.txt great to 80878 http//www.gr8prizes.com 08715705022",No,No,Yes,"free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800, psp or £250 cash every wk.txt great to 80878 http//www.gr8prizes.com 08715705022",free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800 psp or 250 cash every urltoken great to 80878 http urltoken phonetoken,spam,same_message_conflicting_labels
7683,spam,"free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800, psp or £250 cash every wk.txt great to 80878 http//www.gr8prizes.com 08715705022",No,No,Yes,"free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800, psp or £250 cash every wk.txt great to 80878 http//www.gr8prizes.com 08715705022",free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800 psp or 250 cash every urltoken great to 80878 http urltoken phonetoken,spam,same_message_conflicting_labels
7684,spam,"free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800, psp or £250 cash every wk.txt great to 80878 http//www.gr8prizes.com 08715705022",No,No,Yes,"free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800, psp or £250 cash every wk.txt great to 80878 http//www.gr8prizes.com 08715705022",free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800 psp or 250 cash every urltoken great to 80878 http urltoken phonetoken,spam,same_message_conflicting_labels
7685,spam,"free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800, psp or £250 cash every wk.txt great to 80878 http//www.gr8prizes.com 08715705022",No,No,Yes,"free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800, psp or £250 cash every wk.txt great to 80878 http//www.gr8prizes.com 08715705022",free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800 psp or 250 cash every urltoken great to 80878 http urltoken phonetoken,spam,same_message_conflicting_labels
7686,spam,"free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800, psp or £250 cash every wk.txt great to 80878 http//www.gr8prizes.com 08715705022",No,No,Yes,"free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800, psp or £250 cash every wk.txt great to 80878 http//www.gr8prizes.com 08715705022",free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800 psp or 250 cash every urltoken great to 80878 http urltoken phonetoken,spam,same_message_conflicting_labels
7687,spam,"free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800, psp or £250 cash every wk.txt great to 80878 http//www.gr8prizes.com 08715705022",No,No,Yes,"free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800, psp or £250 cash every wk.txt great to 80878 http//www.gr8prizes.com 08715705022",free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800 psp or 250 cash every urltoken great to 80878 http urltoken phonetoken,spam,same_message_conflicting_labels
8122,spam,great news! call freefone 08006344447 to arrogate your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,No,No,Yes,great news! call freefone 08006344447 to arrogate your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,great news call freefone phonetoken to arrogate your guaranteed 1000 cash or 2000 gift speak to a live operator now,spam,same_message_conflicting_labels
8123,spam,great news! call freefone 08006344447 to arrogate your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,No,No,Yes,great news! call freefone 08006344447 to arrogate your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,great news call freefone phonetoken to arrogate your guaranteed 1000 cash or 2000 gift speak to a live operator now,spam,same_message_conflicting_labels
8124,spam,great news! call freefone 08006344447 to arrogate your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,No,No,Yes,great news! call freefone 08006344447 to arrogate your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,great news call freefone phonetoken to arrogate your guaranteed 1000 cash or 2000 gift speak to a live operator now,spam,same_message_conflicting_labels
8125,spam,great news! call freefone 08006344447 to arrogate your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,No,No,Yes,great news! call freefone 08006344447 to arrogate your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,great news call freefone phonetoken to arrogate your guaranteed 1000 cash or 2000 gift speak to a live operator now,spam,same_message_conflicting_labels
8126,spam,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,No,No,Yes,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,great news call freefone phonetoken to claim your guaranteed 1000 cash or 2000 gift speak to a live operator now,spam,same_message_conflicting_labels
8127,spam,great news! call freefone 08006344447 to claim your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,No,No,Yes,great news! call freefone 08006344447 to claim your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,great news call freefone phonetoken to claim your guaranteed 1000 cash or 2000 gift speak to a live operator now,spam,same_message_conflicting_labels
8128,spam,great news! call freefone 08006344447 to claim your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,No,No,Yes,great news! call freefone 08006344447 to claim your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,great news call freefone phonetoken to claim your guaranteed 1000 cash or 2000 gift speak to a live operator now,spam,same_message_conflicting_labels
8129,spam,great news! call freefone 08006344447 to claim your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,No,No,Yes,great news! call freefone 08006344447 to claim your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,great news call freefone phonetoken to claim your guaranteed 1000 cash or 2000 gift speak to a live operator now,spam,same_message_conflicting_labels
8130,spam,great news! call freefone 08006344447 to claim your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,No,No,Yes,great news! call freefone 08006344447 to claim your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,great news call freefone phonetoken to claim your guaranteed 1000 cash or 2000 gift speak to a live operator now,spam,same_message_conflicting_labels
8131,spam,great news! call freefone 08006344447 to claim your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,No,No,Yes,great news! call freefone 08006344447 to claim your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,great news call freefone phonetoken to claim your guaranteed 1000 cash or 2000 gift speak to a live operator now,spam,same_message_conflicting_labels
8132,spam,great news! call freefone 08006344447 to claim your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,No,No,Yes,great news! call freefone 08006344447 to claim your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,great news call freefone phonetoken to claim your guaranteed 1000 cash or 2000 gift speak to a live operator now,spam,same_message_conflicting_labels
8369,spam,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡c c ringtone¡,No,No,No,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡c c ringtone¡,http tms urltoken wml id 820554ad0a1705572711 first true c c ringtone,spam,same_message_conflicting_labels
8370,spam,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡c c ringtone¡,No,No,No,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡c c ringtone¡,http tms urltoken wml id 820554ad0a1705572711 first true c c ringtone,spam,same_message_conflicting_labels
8371,spam,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡c c ringtone¡,No,No,No,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡c c ringtone¡,http tms urltoken wml id 820554ad0a1705572711 first true c c ringtone,spam,same_message_conflicting_labels
8372,spam,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡c c ringtone¡,No,No,No,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡c c ringtone¡,http tms urltoken wml id 820554ad0a1705572711 first true c c ringtone,spam,same_message_conflicting_labels
8373,spam,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡c c ringtone¡,No,No,No,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡c c ringtone¡,http tms urltoken wml id 820554ad0a1705572711 first true c c ringtone,spam,same_message_conflicting_labels
8374,spam,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡c c ringtone¡,No,No,No,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡c c ringtone¡,http tms urltoken wml id 820554ad0a1705572711 first true c c ringtone,spam,same_message_conflicting_labels
8416,spam,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),No,No,Yes,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),i'd like to tell you my deepest darkest fantasies call me phonetoken just 60p min to stop texts call phonetoken nat rate,spam,same_message_conflicting_labels
8417,spam,i'd like to tell you my deepest darkest fantasies. call me 09094646631 just 60p/min. to stop texts call 08712460324 (nat rate),No,No,Yes,i'd like to tell you my deepest darkest fantasies. call me 09094646631 just 60p/min. to stop texts call 08712460324 (nat rate),i'd like to tell you my deepest darkest fantasies call me phonetoken just 60p min to stop texts call phonetoken nat rate,spam,same_message_conflicting_labels
8418,spam,i'd like to tell you my deepest darkest fantasies. call me 09094646631 just 60p/min. to stop texts call 08712460324 (nat rate),No,No,Yes,i'd like to tell you my deepest darkest fantasies. call me 09094646631 just 60p/min. to stop texts call 08712460324 (nat rate),i'd like to tell you my deepest darkest fantasies call me phonetoken just 60p min to stop texts call phonetoken nat rate,spam,same_message_conflicting_labels
8419,spam,i'd like to tell you my deepest darkest fantasies. call me 09094646631 just 60p/min. to stop texts call 08712460324 (nat rate),No,No,Yes,i'd like to tell you my deepest darkest fantasies. call me 09094646631 just 60p/min. to stop texts call 08712460324 (nat rate),i'd like to tell you my deepest darkest fantasies call me phonetoken just 60p min to stop texts call phonetoken nat rate,spam,same_message_conflicting_labels
8420,spam,i'd like to tell you my deepest darkest fantasies. call me 09094646631 just 60p/min. to stop texts call 08712460324 (nat rate),No,No,Yes,i'd like to tell you my deepest darkest fantasies. call me 09094646631 just 60p/min. to stop texts call 08712460324 (nat rate),i'd like to tell you my deepest darkest fantasies call me phonetoken just 60p min to stop texts call phonetoken nat rate,spam,same_message_conflicting_labels
8740,spam,need a new video phone? 750 anytime any network mins? half price line rental free text for 3 months? reply or call 08000930705 for free delivery,No,No,Yes,need a new video phone? 750 anytime any network mins? half price line rental free text for 3 months? reply or call 08000930705 for free delivery,need a new video phone 750 anytime any network mins half price line rental free text for 3 months reply or call phonetoken for free delivery,spam,same_message_conflicting_labels
9016,spam,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,No,No,No,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,please call amanda with regard to renewing or upgrading your current t mobile handset free of charge offer ends today tel phonetoken subject to t's and c's,spam,same_message_conflicting_labels
9374,spam,"sms. ac blind date 4u!: rodds1 is 21/m from aberdeen, united kingdom. check him out http://img. sms. ac/w/icmb3cktz8r7!-4 no blind date send hide",Yes,No,No,"sms. ac blind date 4u!: rodds1 is 21/m from aberdeen, united kingdom. check him out http://img. sms. ac/w/icmb3cktz8r7!-4 no blind date send hide",sms ac blind date 4u rodds1 is 21 m from aberdeen united kingdom check him out urltoken sms ac w icmb3cktz8r7 4 no blind date send hide,spam,same_message_conflicting_labels
9375,spam,"sms. ac blind date 4u!: rodds1 is 21/m from aberdeen, united kingdom. check him out http://img. sms. ac/w/icmb3cktz8r7!-4 no blind dates institutionalize hide",Yes,No,No,"sms. ac blind date 4u!: rodds1 is 21/m from aberdeen, united kingdom. check him out http://img. sms. ac/w/icmb3cktz8r7!-4 no blind dates institutionalize hide",sms ac blind date 4u rodds1 is 21 m from aberdeen united kingdom check him out urltoken sms ac w icmb3cktz8r7 4 no blind dates institutionalize hide,spam,same_message_conflicting_labels
9376,spam,"sms. ac blind date 4u!: rodds1 is 21/m from aberdeen, united kingdom. check him out http://img. sms. ac/w/icmb3cktz8r7!-4 no blind dates institutionalize hide",Yes,No,No,"sms. ac blind date 4u!: rodds1 is 21/m from aberdeen, united kingdom. check him out http://img. sms. ac/w/icmb3cktz8r7!-4 no blind dates institutionalize hide",sms ac blind date 4u rodds1 is 21 m from aberdeen united kingdom check him out urltoken sms ac w icmb3cktz8r7 4 no blind dates institutionalize hide,spam,same_message_conflicting_labels
9377,spam,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",Yes,No,No,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",sms ac blind date 4u rodds1 is 21 m from aberdeen united kingdom check him out urltoken sms ac w icmb3cktz8r7 4 no blind dates send hide,spam,same_message_conflicting_labels
9609,spam,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",No,No,Yes,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",thanks for your ringtone order reference number x29 your mobile will be charged 4 50 should your tone not arrive please call customer services phonetoken,spam,same_message_conflicting_labels
9611,spam,"thanks for your ringtone order, reference number x29. your mobile will be lodge 4.50. should your tone not arrive please call customer services 09065989180",No,No,Yes,"thanks for your ringtone order, reference number x29. your mobile will be lodge 4.50. should your tone not arrive please call customer services 09065989180",thanks for your ringtone order reference number x29 your mobile will be lodge 4 50 should your tone not arrive please call customer services phonetoken,spam,same_message_conflicting_labels
9612,spam,"thanks for your ringtone order, reference number x29. your mobile will embody charged 4.50. should your tone not arrive please call customer services 09065989180",No,No,Yes,"thanks for your ringtone order, reference number x29. your mobile will embody charged 4.50. should your tone not arrive please call customer services 09065989180",thanks for your ringtone order reference number x29 your mobile will embody charged 4 50 should your tone not arrive please call customer services phonetoken,spam,same_message_conflicting_labels
9662,spam,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,No,No,Yes,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,the current leading bid is 151 to pause this auction send out customer care phonetoken,spam,same_message_conflicting_labels
9885,spam,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,No,No,Yes,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,want a new video phone 750 anytime any network mins half price line rental free text for 3 months reply or call phonetoken for free delivery,spam,same_message_conflicting_labels
9886,spam,want a new video phone? 750 anytime any network mins? half price line rental free text for 3 months? reply or call 08000930705 for free delivery,No,No,Yes,want a new video phone? 750 anytime any network mins? half price line rental free text for 3 months? reply or call 08000930705 for free delivery,want a new video phone 750 anytime any network mins half price line rental free text for 3 months reply or call phonetoken for free delivery,spam,same_message_conflicting_labels
9887,spam,want a new video phone? 750 anytime any network mins? half price line rental free text for 3 months? reply or call 08000930705 for free delivery,No,No,Yes,want a new video phone? 750 anytime any network mins? half price line rental free text for 3 months? reply or call 08000930705 for free delivery,want a new video phone 750 anytime any network mins half price line rental free text for 3 months reply or call phonetoken for free delivery,spam,same_message_conflicting_labels
10081,spam,"xxxmobilemovieclub: to employ your credit, dawn the wap link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",Yes,No,No,"xxxmobilemovieclub: to employ your credit, dawn the wap link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",xxxmobilemovieclub to employ your credit dawn the wap link in the next txt message or click here urltoken urltoken n qjkgighjjgcbl,spam,same_message_conflicting_labels
10083,spam,"xxxmobilemovieclub: to habituate your credit, cluck the wap link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",Yes,No,No,"xxxmobilemovieclub: to habituate your credit, cluck the wap link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",xxxmobilemovieclub to habituate your credit cluck the wap link in the next txt message or click here urltoken urltoken n qjkgighjjgcbl,spam,same_message_conflicting_labels
10085,spam,"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL",Yes,No,No,"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL",xxxmobilemovieclub to use your credit click the wap link in the next txt message or click here urltoken urltoken n qjkgighjjgcbl,spam,same_message_conflicting_labels
10086,spam,"xxxmobilemovieclub: to use your credit, click the wap link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",Yes,No,No,"xxxmobilemovieclub: to use your credit, click the wap link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",xxxmobilemovieclub to use your credit click the wap link in the next txt message or click here urltoken urltoken n qjkgighjjgcbl,spam,same_message_conflicting_labels
10087,spam,"xxxmobilemovieclub: to use your credit, click the wap link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",Yes,No,No,"xxxmobilemovieclub: to use your credit, click the wap link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",xxxmobilemovieclub to use your credit click the wap link in the next txt message or click here urltoken urltoken n qjkgighjjgcbl,spam,same_message_conflicting_labels
10088,spam,"xxxmobilemovieclub: to use your credit, click the wap link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",Yes,No,No,"xxxmobilemovieclub: to use your credit, click the wap link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",xxxmobilemovieclub to use your credit click the wap link in the next txt message or click here urltoken urltoken n qjkgighjjgcbl,spam,same_message_conflicting_labels
10089,spam,"xxxmobilemovieclub: to use your credit, click the wap link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",Yes,No,No,"xxxmobilemovieclub: to use your credit, click the wap link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",xxxmobilemovieclub to use your credit click the wap link in the next txt message or click here urltoken urltoken n qjkgighjjgcbl,spam,same_message_conflicting_labels
10090,spam,"xxxmobilemovieclub: to use your credit, click the wap link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",Yes,No,No,"xxxmobilemovieclub: to use your credit, click the wap link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",xxxmobilemovieclub to use your credit click the wap link in the next txt message or click here urltoken urltoken n qjkgighjjgcbl,spam,same_message_conflicting_labels
10091,spam,"xxxmobilemovieclub: to use your credit, click the wap link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",Yes,No,No,"xxxmobilemovieclub: to use your credit, click the wap link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",xxxmobilemovieclub to use your credit click the wap link in the next txt message or click here urltoken urltoken n qjkgighjjgcbl,spam,same_message_conflicting_labels
10092,spam,"xxxmobilemovieclub: to use your credit, snap the wap link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",Yes,No,No,"xxxmobilemovieclub: to use your credit, snap the wap link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=qjkgighjjgcbl",xxxmobilemovieclub to use your credit snap the wap link in the next txt message or click here urltoken urltoken n qjkgighjjgcbl,spam,same_message_conflicting_labels
10096,spam,you are being ripped off! bring your mobile content from www.clubmoby.com call 08717509990 poly/true/pix/ringtones/games six downloads for only 3,No,No,Yes,you are being ripped off! bring your mobile content from www.clubmoby.com call 08717509990 poly/true/pix/ringtones/games six downloads for only 3,you are being ripped off bring your mobile content from urltoken call phonetoken poly true pix ringtones games six downloads for only 3,spam,same_message_conflicting_labels
10097,spam,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3,No,No,Yes,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3,you are being ripped off get your mobile content from urltoken call phonetoken poly true pix ringtones games six downloads for only 3,spam,same_message_conflicting_labels
