csv_line,source_LABEL,source_TEXT,message,clean_text,label,URL,EMAIL,PHONE,duplicate_group_size
8887,spam,nterested to keep your Nokia secure from theft? You can with F-Secure Mobile Security. Download free trial: http://store.ovi.com/publisher/F-Secure/?cid=f,nterested to keep your Nokia secure from theft? You can with F-Secure Mobile Security. Download free trial: http://store.ovi.com/publisher/F-Secure/?cid=f,nterested to keep your nokia secure from theft you can with f secure mobile security download free trial urltoken,spam,1,0,0,3
8888,spam,nterested to keep your nokia secure from theft? you can with f-secure mobile security. download free trial: http://store.ovi.com/publisher/f-secure/?cid=f,nterested to keep your nokia secure from theft? you can with f-secure mobile security. download free trial: http://store.ovi.com/publisher/f-secure/?cid=f,nterested to keep your nokia secure from theft you can with f secure mobile security download free trial urltoken,spam,1,0,0,3
8889,spam,nterested to keep your nokia secure from theft? you can with f-secure mobile security. download free trial: http://store.ovi.com/publisher/f-secure/?cid=f,nterested to keep your nokia secure from theft? you can with f-secure mobile security. download free trial: http://store.ovi.com/publisher/f-secure/?cid=f,nterested to keep your nokia secure from theft you can with f secure mobile security download free trial urltoken,spam,1,0,0,3
8891,spam,nterested to restrain your nokia secure from theft? you can with f-secure mobile security. download free trial: http://store.ovi.com/publisher/f-secure/?cid=f,nterested to restrain your nokia secure from theft? you can with f-secure mobile security. download free trial: http://store.ovi.com/publisher/f-secure/?cid=f,nterested to restrain your nokia secure from theft you can with f secure mobile security download free trial urltoken,spam,1,0,0,3
8892,spam,nterested to restrain your nokia secure from theft? you can with f-secure mobile security. download free trial: http://store.ovi.com/publisher/f-secure/?cid=f,nterested to restrain your nokia secure from theft? you can with f-secure mobile security. download free trial: http://store.ovi.com/publisher/f-secure/?cid=f,nterested to restrain your nokia secure from theft you can with f secure mobile security download free trial urltoken,spam,1,0,0,3
8893,spam,nterested to restrain your nokia secure from theft? you can with f-secure mobile security. download free trial: http://store.ovi.com/publisher/f-secure/?cid=f,nterested to restrain your nokia secure from theft? you can with f-secure mobile security. download free trial: http://store.ovi.com/publisher/f-secure/?cid=f,nterested to restrain your nokia secure from theft you can with f secure mobile security download free trial urltoken,spam,1,0,0,3
2193,ham,Ok.,Ok.,ok,ham,0,0,0,2
2204,ham,Ok..,Ok..,ok,ham,0,0,0,2
2240,ham,Okie.. Thanx..,Okie.. Thanx..,okie thanx,ham,0,0,0,2
2241,ham,Okie... Thanx...,Okie... Thanx...,okie thanx,ham,0,0,0,2
4947,smishing,okmail: dear dave this embody your final notice to collect your 4* tenerife holiday or #5000 cash award! call 09061743806 from landline. tcs sae box326 cw25wx 150ppm,okmail: dear dave this embody your final notice to collect your 4* tenerife holiday or #5000 cash award! call 09061743806 from landline. tcs sae box326 cw25wx 150ppm,okmail dear dave this embody your final notice to collect your 4 tenerife holiday or 5000 cash award call phonetoken from landline tcs sae box326 cw25wx 150ppm,smishing,0,0,1,2
4948,smishing,okmail: dear dave this embody your final notice to collect your 4* tenerife holiday or #5000 cash award! call 09061743806 from landline. tcs sae box326 cw25wx 150ppm,okmail: dear dave this embody your final notice to collect your 4* tenerife holiday or #5000 cash award! call 09061743806 from landline. tcs sae box326 cw25wx 150ppm,okmail dear dave this embody your final notice to collect your 4 tenerife holiday or 5000 cash award call phonetoken from landline tcs sae box326 cw25wx 150ppm,smishing,0,0,1,2
8894,spam,"One call can change your life.Weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.CALL-9871993238,9871965149","One call can change your life.Weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.CALL-9871993238,9871965149",one call can change your urltoken loss gain 5 to 25 kg no side effect 100 ayurvedic product with money back urltoken phonetoken phonetoken,spam,1,0,1,7
8895,spam,"one call can change your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149","one call can change your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149",one call can change your urltoken loss gain 5 to 25 kg no side effect 100 ayurvedic product with money back urltoken phonetoken phonetoken,spam,1,0,1,7
8896,spam,"one call can change your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149","one call can change your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149",one call can change your urltoken loss gain 5 to 25 kg no side effect 100 ayurvedic product with money back urltoken phonetoken phonetoken,spam,1,0,1,7
8897,spam,"one call can change your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149","one call can change your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149",one call can change your urltoken loss gain 5 to 25 kg no side effect 100 ayurvedic product with money back urltoken phonetoken phonetoken,spam,1,0,1,7
8898,spam,"one call can change your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149","one call can change your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149",one call can change your urltoken loss gain 5 to 25 kg no side effect 100 ayurvedic product with money back urltoken phonetoken phonetoken,spam,1,0,1,7
8899,spam,"one call can change your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149","one call can change your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149",one call can change your urltoken loss gain 5 to 25 kg no side effect 100 ayurvedic product with money back urltoken phonetoken phonetoken,spam,1,0,1,7
8900,spam,"one call can change your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149","one call can change your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149",one call can change your urltoken loss gain 5 to 25 kg no side effect 100 ayurvedic product with money back urltoken phonetoken phonetoken,spam,1,0,1,7
8901,spam,"one call can modify your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149","one call can modify your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149",one call can modify your urltoken loss gain 5 to 25 kg no side effect 100 ayurvedic product with money back urltoken phonetoken phonetoken,spam,1,0,1,6
8902,spam,"one call can modify your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149","one call can modify your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149",one call can modify your urltoken loss gain 5 to 25 kg no side effect 100 ayurvedic product with money back urltoken phonetoken phonetoken,spam,1,0,1,6
8903,spam,"one call can modify your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149","one call can modify your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149",one call can modify your urltoken loss gain 5 to 25 kg no side effect 100 ayurvedic product with money back urltoken phonetoken phonetoken,spam,1,0,1,6
8904,spam,"one call can modify your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149","one call can modify your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149",one call can modify your urltoken loss gain 5 to 25 kg no side effect 100 ayurvedic product with money back urltoken phonetoken phonetoken,spam,1,0,1,6
8905,spam,"one call can modify your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149","one call can modify your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149",one call can modify your urltoken loss gain 5 to 25 kg no side effect 100 ayurvedic product with money back urltoken phonetoken phonetoken,spam,1,0,1,6
8906,spam,"one call can modify your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149","one call can modify your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149",one call can modify your urltoken loss gain 5 to 25 kg no side effect 100 ayurvedic product with money back urltoken phonetoken phonetoken,spam,1,0,1,6
8907,spam,"one call can switch your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149","one call can switch your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149",one call can switch your urltoken loss gain 5 to 25 kg no side effect 100 ayurvedic product with money back urltoken phonetoken phonetoken,spam,1,0,1,2
8908,spam,"one call can switch your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149","one call can switch your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149",one call can switch your urltoken loss gain 5 to 25 kg no side effect 100 ayurvedic product with money back urltoken phonetoken phonetoken,spam,1,0,1,2
8914,spam,Only 1 day left for SAWAN KI BAHAR compt. for Agents/DOs/CLIAs. Qualify the competition and win maximum prizes...SDM,Only 1 day left for SAWAN KI BAHAR compt. for Agents/DOs/CLIAs. Qualify the competition and win maximum prizes...SDM,only 1 day left for sawan ki bahar compt for agents dos clias qualify the competition and win maximum prizes sdm,spam,0,0,0,4
8915,spam,only 1 day left for sawan ki bahar compt. for agents/dos/clias. qualify the competition and win maximum prizes...sdm,only 1 day left for sawan ki bahar compt. for agents/dos/clias. qualify the competition and win maximum prizes...sdm,only 1 day left for sawan ki bahar compt for agents dos clias qualify the competition and win maximum prizes sdm,spam,0,0,0,4
8916,spam,only 1 day left for sawan ki bahar compt. for agents/dos/clias. qualify the competition and win maximum prizes...sdm,only 1 day left for sawan ki bahar compt. for agents/dos/clias. qualify the competition and win maximum prizes...sdm,only 1 day left for sawan ki bahar compt for agents dos clias qualify the competition and win maximum prizes sdm,spam,0,0,0,4
8917,spam,only 1 day left for sawan ki bahar compt. for agents/dos/clias. qualify the competition and win maximum prizes...sdm,only 1 day left for sawan ki bahar compt. for agents/dos/clias. qualify the competition and win maximum prizes...sdm,only 1 day left for sawan ki bahar compt for agents dos clias qualify the competition and win maximum prizes sdm,spam,0,0,0,4
8919,spam,only 1 day will for sawan ki bahar compt. for agents/dos/clias. qualify the competition and win maximum prizes...sdm,only 1 day will for sawan ki bahar compt. for agents/dos/clias. qualify the competition and win maximum prizes...sdm,only 1 day will for sawan ki bahar compt for agents dos clias qualify the competition and win maximum prizes sdm,spam,0,0,0,2
8920,spam,only 1 day will for sawan ki bahar compt. for agents/dos/clias. qualify the competition and win maximum prizes...sdm,only 1 day will for sawan ki bahar compt. for agents/dos/clias. qualify the competition and win maximum prizes...sdm,only 1 day will for sawan ki bahar compt for agents dos clias qualify the competition and win maximum prizes sdm,spam,0,0,0,2
8921,spam,ONLY FOR GIRLS BBA/MBA/EXECUTIVE MBA/B.SC.IT/BIO TECH/B.TECH FLEXIBLE TIMINGS GOVT.RECOGNIZED(www.bsaitm.in) JOIN BSAITM VIKASPURI 9873000679/9650354070,ONLY FOR GIRLS BBA/MBA/EXECUTIVE MBA/B.SC.IT/BIO TECH/B.TECH FLEXIBLE TIMINGS GOVT.RECOGNIZED(www.bsaitm.in) JOIN BSAITM VIKASPURI 9873000679/9650354070,only for girls bba mba executive mba urltoken tech urltoken flexible timings urltoken urltoken join bsaitm vikaspuri phonetoken phonetoken,spam,1,0,1,7
8922,spam,only for girls bba/mba/executive mba/b.sc.it/bio tech/b.tech flexible timings govt.recognized(www.bsaitm.in) join bsaitm vikaspuri 9873000679/9650354070,only for girls bba/mba/executive mba/b.sc.it/bio tech/b.tech flexible timings govt.recognized(www.bsaitm.in) join bsaitm vikaspuri 9873000679/9650354070,only for girls bba mba executive mba urltoken tech urltoken flexible timings urltoken urltoken join bsaitm vikaspuri phonetoken phonetoken,spam,1,0,1,7
8923,spam,only for girls bba/mba/executive mba/b.sc.it/bio tech/b.tech flexible timings govt.recognized(www.bsaitm.in) join bsaitm vikaspuri 9873000679/9650354070,only for girls bba/mba/executive mba/b.sc.it/bio tech/b.tech flexible timings govt.recognized(www.bsaitm.in) join bsaitm vikaspuri 9873000679/9650354070,only for girls bba mba executive mba urltoken tech urltoken flexible timings urltoken urltoken join bsaitm vikaspuri phonetoken phonetoken,spam,1,0,1,7
8924,spam,only for girls bba/mba/executive mba/b.sc.it/bio tech/b.tech flexible timings govt.recognized(www.bsaitm.in) join bsaitm vikaspuri 9873000679/9650354070,only for girls bba/mba/executive mba/b.sc.it/bio tech/b.tech flexible timings govt.recognized(www.bsaitm.in) join bsaitm vikaspuri 9873000679/9650354070,only for girls bba mba executive mba urltoken tech urltoken flexible timings urltoken urltoken join bsaitm vikaspuri phonetoken phonetoken,spam,1,0,1,7
8925,spam,only for girls bba/mba/executive mba/b.sc.it/bio tech/b.tech flexible timings govt.recognized(www.bsaitm.in) join bsaitm vikaspuri 9873000679/9650354070,only for girls bba/mba/executive mba/b.sc.it/bio tech/b.tech flexible timings govt.recognized(www.bsaitm.in) join bsaitm vikaspuri 9873000679/9650354070,only for girls bba mba executive mba urltoken tech urltoken flexible timings urltoken urltoken join bsaitm vikaspuri phonetoken phonetoken,spam,1,0,1,7
8926,spam,only for girls bba/mba/executive mba/b.sc.it/bio tech/b.tech flexible timings govt.recognized(www.bsaitm.in) join bsaitm vikaspuri 9873000679/9650354070,only for girls bba/mba/executive mba/b.sc.it/bio tech/b.tech flexible timings govt.recognized(www.bsaitm.in) join bsaitm vikaspuri 9873000679/9650354070,only for girls bba mba executive mba urltoken tech urltoken flexible timings urltoken urltoken join bsaitm vikaspuri phonetoken phonetoken,spam,1,0,1,7
8927,spam,only for girls bba/mba/executive mba/b.sc.it/bio tech/b.tech flexible timings govt.recognized(www.bsaitm.in) join bsaitm vikaspuri 9873000679/9650354070,only for girls bba/mba/executive mba/b.sc.it/bio tech/b.tech flexible timings govt.recognized(www.bsaitm.in) join bsaitm vikaspuri 9873000679/9650354070,only for girls bba mba executive mba urltoken tech urltoken flexible timings urltoken urltoken join bsaitm vikaspuri phonetoken phonetoken,spam,1,0,1,7
8928,spam,oor Step Service for Passport Assistance/PAN Card/Income Tax Return/VAT Return/Service Tax Return Contact M/s ONS 9650669988 Jwala Heri Mkt Paschim Viha,oor Step Service for Passport Assistance/PAN Card/Income Tax Return/VAT Return/Service Tax Return Contact M/s ONS 9650669988 Jwala Heri Mkt Paschim Viha,oor step service for passport assistance pan card income tax return vat return service tax return contact m s ons phonetoken jwala heri mkt paschim viha,spam,0,0,1,9
8929,spam,oor step service for passport assistance/pan card/income tax return/vat return/service tax return contact m/s ons 9650669988 jwala heri mkt paschim viha,oor step service for passport assistance/pan card/income tax return/vat return/service tax return contact m/s ons 9650669988 jwala heri mkt paschim viha,oor step service for passport assistance pan card income tax return vat return service tax return contact m s ons phonetoken jwala heri mkt paschim viha,spam,0,0,1,9
8930,spam,oor step service for passport assistance/pan card/income tax return/vat return/service tax return contact m/s ons 9650669988 jwala heri mkt paschim viha,oor step service for passport assistance/pan card/income tax return/vat return/service tax return contact m/s ons 9650669988 jwala heri mkt paschim viha,oor step service for passport assistance pan card income tax return vat return service tax return contact m s ons phonetoken jwala heri mkt paschim viha,spam,0,0,1,9
8931,spam,oor step service for passport assistance/pan card/income tax return/vat return/service tax return contact m/s ons 9650669988 jwala heri mkt paschim viha,oor step service for passport assistance/pan card/income tax return/vat return/service tax return contact m/s ons 9650669988 jwala heri mkt paschim viha,oor step service for passport assistance pan card income tax return vat return service tax return contact m s ons phonetoken jwala heri mkt paschim viha,spam,0,0,1,9
8932,spam,oor step service for passport assistance/pan card/income tax return/vat return/service tax return contact m/s ons 9650669988 jwala heri mkt paschim viha,oor step service for passport assistance/pan card/income tax return/vat return/service tax return contact m/s ons 9650669988 jwala heri mkt paschim viha,oor step service for passport assistance pan card income tax return vat return service tax return contact m s ons phonetoken jwala heri mkt paschim viha,spam,0,0,1,9
8933,spam,oor step service for passport assistance/pan card/income tax return/vat return/service tax return contact m/s ons 9650669988 jwala heri mkt paschim viha,oor step service for passport assistance/pan card/income tax return/vat return/service tax return contact m/s ons 9650669988 jwala heri mkt paschim viha,oor step service for passport assistance pan card income tax return vat return service tax return contact m s ons phonetoken jwala heri mkt paschim viha,spam,0,0,1,9
8934,spam,oor step service for passport assistance/pan card/income tax return/vat return/service tax return contact m/s ons 9650669988 jwala heri mkt paschim viha,oor step service for passport assistance/pan card/income tax return/vat return/service tax return contact m/s ons 9650669988 jwala heri mkt paschim viha,oor step service for passport assistance pan card income tax return vat return service tax return contact m s ons phonetoken jwala heri mkt paschim viha,spam,0,0,1,9
8935,spam,oor step service for passport assistance/pan card/income tax return/vat return/service tax return contact m/s ons 9650669988 jwala heri mkt paschim viha,oor step service for passport assistance/pan card/income tax return/vat return/service tax return contact m/s ons 9650669988 jwala heri mkt paschim viha,oor step service for passport assistance pan card income tax return vat return service tax return contact m s ons phonetoken jwala heri mkt paschim viha,spam,0,0,1,9
8936,spam,oor step service for passport assistance/pan card/income tax return/vat return/service tax return contact m/s ons 9650669988 jwala heri mkt paschim viha,oor step service for passport assistance/pan card/income tax return/vat return/service tax return contact m/s ons 9650669988 jwala heri mkt paschim viha,oor step service for passport assistance pan card income tax return vat return service tax return contact m s ons phonetoken jwala heri mkt paschim viha,spam,0,0,1,9
4954,smishing,"orange customer, you may now arrogate your free camera phone upgrade for your loyalty. call now on 0207 153 9996. offer stop 14thmarch. t&c's apply. opt-out availa","orange customer, you may now arrogate your free camera phone upgrade for your loyalty. call now on 0207 153 9996. offer stop 14thmarch. t&c's apply. opt-out availa",orange customer you may now arrogate your free camera phone upgrade for your loyalty call now on phonetoken offer stop 14thmarch t c's apply opt out availa,smishing,0,0,1,2
4955,smishing,"orange customer, you may now arrogate your free camera phone upgrade for your loyalty. call now on 0207 153 9996. offer stop 14thmarch. t&c's apply. opt-out availa","orange customer, you may now arrogate your free camera phone upgrade for your loyalty. call now on 0207 153 9996. offer stop 14thmarch. t&c's apply. opt-out availa",orange customer you may now arrogate your free camera phone upgrade for your loyalty call now on phonetoken offer stop 14thmarch t c's apply opt out availa,smishing,0,0,1,2
4957,smishing,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa","Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa",orange customer you may now claim your free camera phone upgrade for your loyalty call now on phonetoken offer ends 14thmarch t c's apply opt out availa,smishing,0,0,1,4
4958,smishing,"orange customer, you may now claim your free camera phone upgrade for your loyalty. call now on 0207 153 9996. offer ends 14thmarch. t&c's apply. opt-out availa","orange customer, you may now claim your free camera phone upgrade for your loyalty. call now on 0207 153 9996. offer ends 14thmarch. t&c's apply. opt-out availa",orange customer you may now claim your free camera phone upgrade for your loyalty call now on phonetoken offer ends 14thmarch t c's apply opt out availa,smishing,0,0,1,4
4959,smishing,"orange customer, you may now claim your free camera phone upgrade for your loyalty. call now on 0207 153 9996. offer ends 14thmarch. t&c's apply. opt-out availa","orange customer, you may now claim your free camera phone upgrade for your loyalty. call now on 0207 153 9996. offer ends 14thmarch. t&c's apply. opt-out availa",orange customer you may now claim your free camera phone upgrade for your loyalty call now on phonetoken offer ends 14thmarch t c's apply opt out availa,smishing,0,0,1,4
4960,smishing,"orange customer, you may now claim your free camera phone upgrade for your loyalty. call now on 0207 153 9996. offer ends 14thmarch. t&c's apply. opt-out availa","orange customer, you may now claim your free camera phone upgrade for your loyalty. call now on 0207 153 9996. offer ends 14thmarch. t&c's apply. opt-out availa",orange customer you may now claim your free camera phone upgrade for your loyalty call now on phonetoken offer ends 14thmarch t c's apply opt out availa,smishing,0,0,1,4
4961,smishing,"orange customer, you may now claim your free camera phone upgrade for your loyalty. call now on 0207 153 9996. offer terminate 14thmarch. t&c's apply. opt-out availa","orange customer, you may now claim your free camera phone upgrade for your loyalty. call now on 0207 153 9996. offer terminate 14thmarch. t&c's apply. opt-out availa",orange customer you may now claim your free camera phone upgrade for your loyalty call now on phonetoken offer terminate 14thmarch t c's apply opt out availa,smishing,0,0,1,2
4962,smishing,"orange customer, you may now claim your free camera phone upgrade for your loyalty. call now on 0207 153 9996. offer terminate 14thmarch. t&c's apply. opt-out availa","orange customer, you may now claim your free camera phone upgrade for your loyalty. call now on 0207 153 9996. offer terminate 14thmarch. t&c's apply. opt-out availa",orange customer you may now claim your free camera phone upgrade for your loyalty call now on phonetoken offer terminate 14thmarch t c's apply opt out availa,smishing,0,0,1,2
8939,spam,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18","ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",ou are guaranteed the latest nokia phone a 40gb ipod mp3 player or a 500 prize txt word collect to no 83355 ibhltd ldnw15h 150p mtmsgrcvd18,spam,0,0,0,3
8940,spam,"ou are guaranteed the latest nokia phone, a 40gb ipod mp3 player or a £500 prize! txt word: collect to no: 83355! ibhltd ldnw15h 150p/mtmsgrcvd18","ou are guaranteed the latest nokia phone, a 40gb ipod mp3 player or a £500 prize! txt word: collect to no: 83355! ibhltd ldnw15h 150p/mtmsgrcvd18",ou are guaranteed the latest nokia phone a 40gb ipod mp3 player or a 500 prize txt word collect to no 83355 ibhltd ldnw15h 150p mtmsgrcvd18,spam,0,0,0,3
8941,spam,"ou are guaranteed the latest nokia phone, a 40gb ipod mp3 player or a £500 prize! txt word: collect to no: 83355! ibhltd ldnw15h 150p/mtmsgrcvd18","ou are guaranteed the latest nokia phone, a 40gb ipod mp3 player or a £500 prize! txt word: collect to no: 83355! ibhltd ldnw15h 150p/mtmsgrcvd18",ou are guaranteed the latest nokia phone a 40gb ipod mp3 player or a 500 prize txt word collect to no 83355 ibhltd ldnw15h 150p mtmsgrcvd18,spam,0,0,0,3
8944,spam,"ou equal guaranteed the latest nokia phone, a 40gb ipod mp3 player or a £500 prize! txt word: collect to no: 83355! ibhltd ldnw15h 150p/mtmsgrcvd18","ou equal guaranteed the latest nokia phone, a 40gb ipod mp3 player or a £500 prize! txt word: collect to no: 83355! ibhltd ldnw15h 150p/mtmsgrcvd18",ou equal guaranteed the latest nokia phone a 40gb ipod mp3 player or a 500 prize txt word collect to no 83355 ibhltd ldnw15h 150p mtmsgrcvd18,spam,0,0,0,2
8945,spam,"ou equal guaranteed the latest nokia phone, a 40gb ipod mp3 player or a £500 prize! txt word: collect to no: 83355! ibhltd ldnw15h 150p/mtmsgrcvd18","ou equal guaranteed the latest nokia phone, a 40gb ipod mp3 player or a £500 prize! txt word: collect to no: 83355! ibhltd ldnw15h 150p/mtmsgrcvd18",ou equal guaranteed the latest nokia phone a 40gb ipod mp3 player or a 500 prize txt word collect to no 83355 ibhltd ldnw15h 150p mtmsgrcvd18,spam,0,0,0,2
4964,smishing,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p","Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",our dating service has been asked 2 contact u by someone shy call phonetoken now all will be revealed pobox84 m26 3uz 150p,smishing,0,0,1,2
4965,smishing,"our dating service has been asked 2 contact u by someone shy! call 09058091870 now all will be revealed. pobox84, m26 3uz 150p","our dating service has been asked 2 contact u by someone shy! call 09058091870 now all will be revealed. pobox84, m26 3uz 150p",our dating service has been asked 2 contact u by someone shy call phonetoken now all will be revealed pobox84 m26 3uz 150p,smishing,0,0,1,2
4972,smishing,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,our records indicate u maybe entitled to 5000 pounds in compensation for the accident you had to claim 4 free reply with claim to this msg 2 stop txt stop,smishing,0,0,0,3
4973,smishing,our records indicate u maybe entitled to 5000 pounds in compensation for the accident you had. to claim 4 free reply with claim to this msg. 2 stop txt stop,our records indicate u maybe entitled to 5000 pounds in compensation for the accident you had. to claim 4 free reply with claim to this msg. 2 stop txt stop,our records indicate u maybe entitled to 5000 pounds in compensation for the accident you had to claim 4 free reply with claim to this msg 2 stop txt stop,smishing,0,0,0,3
4974,smishing,our records indicate u maybe entitled to 5000 pounds in compensation for the accident you had. to claim 4 free reply with claim to this msg. 2 stop txt stop,our records indicate u maybe entitled to 5000 pounds in compensation for the accident you had. to claim 4 free reply with claim to this msg. 2 stop txt stop,our records indicate u maybe entitled to 5000 pounds in compensation for the accident you had to claim 4 free reply with claim to this msg 2 stop txt stop,smishing,0,0,0,3
8946,spam,"Over 3,0,000 songs on the www, music. nokia.com. Download 5 free tracks from the Nokia Music Store. Download now at http://music.nokia.co.in/myn5free","Over 3,0,000 songs on the www, music. nokia.com. Download 5 free tracks from the Nokia Music Store. Download now at http://music.nokia.co.in/myn5free",over 3 0 000 songs on the www music urltoken download 5 free tracks from the nokia music store download now at urltoken,spam,1,0,0,10
8947,spam,"over 3,0,000 songs on the www, music. nokia.com. download 5 free tracks from the nokia music store. download now at http://music.nokia.co.in/myn5free","over 3,0,000 songs on the www, music. nokia.com. download 5 free tracks from the nokia music store. download now at http://music.nokia.co.in/myn5free",over 3 0 000 songs on the www music urltoken download 5 free tracks from the nokia music store download now at urltoken,spam,1,0,0,10
8948,spam,"over 3,0,000 songs on the www, music. nokia.com. download 5 free tracks from the nokia music store. download now at http://music.nokia.co.in/myn5free","over 3,0,000 songs on the www, music. nokia.com. download 5 free tracks from the nokia music store. download now at http://music.nokia.co.in/myn5free",over 3 0 000 songs on the www music urltoken download 5 free tracks from the nokia music store download now at urltoken,spam,1,0,0,10
8949,spam,"over 3,0,000 songs on the www, music. nokia.com. download 5 free tracks from the nokia music store. download now at http://music.nokia.co.in/myn5free","over 3,0,000 songs on the www, music. nokia.com. download 5 free tracks from the nokia music store. download now at http://music.nokia.co.in/myn5free",over 3 0 000 songs on the www music urltoken download 5 free tracks from the nokia music store download now at urltoken,spam,1,0,0,10
8950,spam,"over 3,0,000 songs on the www, music. nokia.com. download 5 free tracks from the nokia music store. download now at http://music.nokia.co.in/myn5free","over 3,0,000 songs on the www, music. nokia.com. download 5 free tracks from the nokia music store. download now at http://music.nokia.co.in/myn5free",over 3 0 000 songs on the www music urltoken download 5 free tracks from the nokia music store download now at urltoken,spam,1,0,0,10
8951,spam,"over 3,0,000 songs on the www, music. nokia.com. download 5 free tracks from the nokia music store. download now at http://music.nokia.co.in/myn5free","over 3,0,000 songs on the www, music. nokia.com. download 5 free tracks from the nokia music store. download now at http://music.nokia.co.in/myn5free",over 3 0 000 songs on the www music urltoken download 5 free tracks from the nokia music store download now at urltoken,spam,1,0,0,10
8952,spam,"over 3,0,000 songs on the www, music. nokia.com. download 5 free tracks from the nokia music store. download now at http://music.nokia.co.in/myn5free","over 3,0,000 songs on the www, music. nokia.com. download 5 free tracks from the nokia music store. download now at http://music.nokia.co.in/myn5free",over 3 0 000 songs on the www music urltoken download 5 free tracks from the nokia music store download now at urltoken,spam,1,0,0,10
8953,spam,"over 3,0,000 songs on the www, music. nokia.com. download 5 free tracks from the nokia music store. download now at http://music.nokia.co.in/myn5free","over 3,0,000 songs on the www, music. nokia.com. download 5 free tracks from the nokia music store. download now at http://music.nokia.co.in/myn5free",over 3 0 000 songs on the www music urltoken download 5 free tracks from the nokia music store download now at urltoken,spam,1,0,0,10
