clean_text,URL,EMAIL,PHONE,url_count,email_count,phone_count,label
u've embody take to stay in 1 of 250 top british hotels for nothing holiday treasure at 350 dial phonetoken to claim national rate call bx526 sw73ss,0,0,1,0,0,1,smishing
uw ing bankieren app bevat verouderde plugins klik hieronder om de beveiligde versie te downloaden urltoken,1,0,0,1,0,0,smishing
uw ing bankieren app bevat verouderde plugins klik hieronder om de beveiligde versie te downloaden urltoken,1,0,0,1,0,0,smishing
uw ing bankieren app bevat verouderde plugins klik hieronder om de beveiligde versie te downloaden urltoken,1,0,0,1,0,0,smishing
uw ing bankieren app bevat verouderde plugins klik hieronder om de beveiligde versie te downloaden urltoken,1,0,0,1,0,0,smishing
uw ing bankieren app bevat verouderde plugins klik hieronder om de beveiligde versie te downloaden urltoken,1,0,0,1,0,0,smishing
uw ing bankieren app bevat verouderde plugins klik hieronder om de beveiligde versie te downloaden urltoken,1,0,0,1,0,0,smishing
want a new video phone 750 anytime any network mins half price line rental free text for 3 months reply or yell phonetoken for free delivery,0,0,1,0,0,1,smishing
want a new video phone 750 anytime any network mins half price line rental free text for 3 months reply or yell phonetoken for free delivery,0,0,1,0,0,1,smishing
want the latest video handset 750 anytime any network mins half price line rental reply or yell phonetoken for delivery tomorrow,0,0,1,0,0,1,smishing
we currently experience a message await your collection to accumulate your message just call phonetoken,0,0,1,0,0,1,smishing
we currently have a message awaiting your collection to accumulate your message just bid phonetoken,0,0,1,0,0,1,smishing
we currently have a message awaiting your collection to amass your message just call phonetoken,0,0,1,0,0,1,smishing
we currently have a message awaiting your collection to collect your message just call phonetoken,0,0,1,0,0,1,smishing
we currently have a message awaiting your collection to gather your message just phone phonetoken,0,0,1,0,0,1,smishing
we currently ingest a message look your collection to amass your message just phone phonetoken,0,0,1,0,0,1,smishing
we currently possess a message awaiting your collection to gather your message just call phonetoken,0,0,1,0,0,1,smishing
we essay to adjoin you re our offer of new video phone 750 anytime any network mins half price rental camcorder call phonetoken or reply for delivery wed,0,0,1,0,0,1,smishing
we essay to contact you re your reply to our offer of a video handset 750 anytime networks mins unlimited text camcorder reply or call phonetoken now,0,0,1,0,0,1,smishing
we essay to contact you re your reply to our offer of a video handset 750 anytime networks mins unlimited text camcorder reply or yell phonetoken now,0,0,1,0,0,1,smishing
we examine to call you re your reply to our sms for a video mobile 750 mins unlimited text free camcorder reply of call phonetoken now,0,0,1,0,0,1,smishing
we examine to contact you re your reply to our offer of 750 mins 150 textand a new video phone call phonetoken now or reply for free delivery tomorrow,0,0,1,0,0,1,smishing
we examine to contact you re your reply to our offer of 750 mins 150 textand a new video phone call phonetoken now or reply for free delivery tomorrow,0,0,1,0,0,1,smishing
we experience describe some unusual activity on your online banking please log in via the secure link http owly npyl308kywg to obviate account suspension,0,0,0,0,0,0,smishing
we experience find a request from you for buy paytm payments bank fastag total amount to be devote is rs 250 tag cost rs 100 security deposit rs 0 threshold rs 150 in case of any queries please contact us at urltoken,1,0,0,1,0,0,smishing
we experience place some unusual activity on your online banking please log in via the secure link http owly npyl308kywg to avoid account suspension,0,0,0,0,0,0,smishing
we experience recalculated your vehicle tax you are owed 48 84 due to over urltoken the secure link http phonetoken to claim your refund,1,0,1,1,0,1,smishing
we have find a request from you for purchasing paytm payments bank fastag total amount to be yield be rs 250 tag cost rs 100 security deposit rs 0 threshold rs 150 in case of any queries please contact us at urltoken,1,0,0,1,0,0,smishing
we have identified some unusual activity on your online banking log in via the secure link http phonetoken 81 urltoken to avoid account suspension,1,0,1,1,0,1,smishing
we have identified some unusual activity on your online banking log in via the secure link http phonetoken 81 urltoken to avoid account suspension,1,0,1,1,0,1,smishing
we have identified some unusual activity on your online banking please log in via the secure link http owly npyl308kywg to obviate account suspension,0,0,0,0,0,0,smishing
we have recalculate your vehicle tax you are owed 48 84 due to over urltoken the secure link http phonetoken to claim your refund,1,0,1,1,0,1,smishing
we have recalculate your vehicle tax you are owed 48 84 due to over urltoken the secure link http phonetoken to claim your refund,1,0,1,1,0,1,smishing
we have recalculate your vehicle tax you embody owed 48 84 due to over urltoken the secure link http phonetoken to claim your refund,1,0,1,1,0,1,smishing
we have recalculated your vehicle tax you are owed 48 84 due to over urltoken the secure link http phonetoken to arrogate your refund,1,0,1,1,0,1,smishing
we have recalculated your vehicle tax you exist owed 48 84 due to over urltoken the secure link http phonetoken to arrogate your refund,1,0,1,1,0,1,smishing
we have received a request from you for purchase paytm payments bank fastag total amount to embody bear is rs 250 tag cost rs 100 security deposit rs 0 threshold rs 150 in case of any queries please contact us at urltoken,1,0,0,1,0,0,smishing
we have received a request from you for purchasing paytm payments bank fastag total amount to be paid is rs 250 tag cost rs 100 security deposit rs 0 threshold rs 150 in case of any queries please contact us at urltoken,1,0,0,1,0,0,smishing
we have received a request from you for purchasing paytm payments bank fastag total amount to be paid is rs 250 tag cost rs 100 security deposit rs 0 threshold rs 150 in case of any queries please contact us at urltoken,1,0,0,1,0,0,smishing
we have received a request from you for purchasing paytm payments bank fastag total amount to exist yield is rs 250 tag cost rs 100 security deposit rs 0 threshold rs 150 in case of any queries please contact us at urltoken,1,0,0,1,0,0,smishing
we ingest identified some unusual activity on your online banking please log in via the secure link http owly npyl308kywg to deflect account suspension,0,0,0,0,0,0,smishing
we ingest recalculate your vehicle tax you be owed 48 84 due to over urltoken the secure link http phonetoken to exact your refund,1,0,1,1,0,1,smishing
we ingest recalculated your vehicle tax you be owed 48 84 due to over urltoken the secure link http phonetoken to arrogate your refund,1,0,1,1,0,1,smishing
we ingest recalculated your vehicle tax you embody owed 48 84 due to over urltoken the secure link http phonetoken to claim your refund,1,0,1,1,0,1,smishing
we ingest received a request from you for purchasing paytm payments bank fastag total amount to be bear is rs 250 tag cost rs 100 security deposit rs 0 threshold rs 150 in case of any queries please contact us at urltoken,1,0,0,1,0,0,smishing
we ingest received a request from you for purchasing paytm payments bank fastag total amount to be devote equal rs 250 tag cost rs 100 security deposit rs 0 threshold rs 150 in case of any queries please meet us at urltoken,1,0,0,1,0,0,smishing
we possess identified some unusual activity on your online banking please log in via the secure link http owly npyl308kywg to deflect account suspension,0,0,0,0,0,0,smishing
we prove to call you re your reply to our sms for a video mobile 750 mins unlimited text free camcorder reply of call phonetoken now,0,0,1,0,0,1,smishing
we prove to call you re your reply to our sms for a video mobile 750 mins unlimited text free camcorder reply of call phonetoken now,0,0,1,0,0,1,smishing
we prove to contact you re our offer of new video phone 750 anytime any network mins half price rental camcorder call phonetoken or answer for delivery conjoin,0,0,1,0,0,1,smishing
we prove to contact you re our offer of new video phone 750 anytime any network mins half price rental camcorder call phonetoken or answer for delivery wed,0,0,1,0,0,1,smishing
we prove to contact you re our offer of new video phone 750 anytime any network mins half price rental camcorder call phonetoken or answer for delivery wed,0,0,1,0,0,1,smishing
we prove to contact you re our offer of new video phone 750 anytime any network mins half price rental camcorder call phonetoken or respond for delivery conjoin,0,0,1,0,0,1,smishing
we prove to contact you re your reply to our offer of 750 mins 150 textand a new video phone call phonetoken now or reply for free delivery tomorrow,0,0,1,0,0,1,smishing
we prove to contact you re your reply to our offer of a video handset 750 anytime networks mins unlimited text camcorder reply or call phonetoken now,0,0,1,0,0,1,smishing
we prove to touch you re our offer of new video phone 750 anytime any network mins half price rental camcorder call phonetoken or reply for delivery conjoin,0,0,1,0,0,1,smishing
we prove to touch you re our offer of new video phone 750 anytime any network mins half price rental camcorder call phonetoken or reply for delivery wed,0,0,1,0,0,1,smishing
we prove to touch you re your response to our offer of a new nokia fone and camcorder hit reply or phone phonetoken for delivery,0,0,1,0,0,1,smishing
we regret to inform you that your nab card constitute now locked to unlock delight update security details at urltoken,1,0,0,1,0,0,smishing
we regret to inform you that your nab card embody now locked to unlock please update security details at urltoken,1,0,0,1,0,0,smishing
we regret to inform you that your nab card is now locked to unlock please update security details at urltoken,1,0,0,1,0,0,smishing
we regret to inform you that your nab card is now locked to unlock please update security details at urltoken,1,0,0,1,0,0,smishing
we regret to inform you that your nab card is now locked to unlock please update security details at urltoken,1,0,0,1,0,0,smishing
we regret to inform you that your nab card is now locked to unlock please update security details at urltoken,1,0,0,1,0,0,smishing
we regret to inform you that your nab card is now locked to unlock please update security details at urltoken,1,0,0,1,0,0,smishing
we regret to inform you that your nab card represent now locked to unlock please update security details at urltoken,1,0,0,1,0,0,smishing
we sample to contact you re our offer of new video phone 750 anytime any network mins half price rental camcorder call phonetoken or answer for delivery conjoin,0,0,1,0,0,1,smishing
we sample to contact you re your reply to our offer of 750 mins 150 textand a new video phone call phonetoken now or reply for free delivery tomorrow,0,0,1,0,0,1,smishing
we sample to contact you re your reply to our offer of 750 mins 150 textand a new video phone call phonetoken now or reply for free delivery tomorrow,0,0,1,0,0,1,smishing
we take meet a request from you for purchasing paytm payments bank fastag total amount to represent paid embody rs 250 tag cost rs 100 security deposit rs 0 threshold rs 150 in case of any queries please contact us at urltoken,1,0,0,1,0,0,smishing
we taste to contact you re our offer of new video phone 750 anytime any network mins half price rental camcorder call phonetoken or reply for delivery conjoin,0,0,1,0,0,1,smishing
we test to contact you re our offer of new video phone 750 anytime any network mins half price rental camcorder call phonetoken or respond for delivery wed,0,0,1,0,0,1,smishing
we tried to adjoin you re your reply to our offer of a video handset 750 anytime any networks mins unlimited text call phonetoken now,0,0,1,0,0,1,smishing
we tried to call you re your reply to our sms for a video mobile 750 mins unlimited text free camcorder reply of call phonetoken now,0,0,1,0,0,1,smishing
we tried to call you re your reply to our sms for a video mobile 750 mins unlimited text free camcorder reply of call phonetoken now,0,0,1,0,0,1,smishing
we tried to call you re your reply to our sms for a video mobile 750 mins unlimited text free camcorder reply of call phonetoken now,0,0,1,0,0,1,smishing
we tried to call you re your reply to our sms for a video mobile 750 mins unlimited text free camcorder reply of call phonetoken now,0,0,1,0,0,1,smishing
we tried to call you re your reply to our sms for a video mobile 750 mins unlimited text free camcorder reply of call phonetoken now,0,0,1,0,0,1,smishing
we tried to call you re your reply to our sms for a video mobile 750 mins unlimited text free camcorder reply of call phonetoken now,0,0,1,0,0,1,smishing
we tried to contact you re our offer of new video phone 750 anytime any network mins half price rental camcorder call phonetoken or answer for delivery conjoin,0,0,1,0,0,1,smishing
we tried to contact you re our offer of new video phone 750 anytime any network mins half price rental camcorder call phonetoken or reply for delivery conjoin,0,0,1,0,0,1,smishing
we tried to contact you re our offer of new video phone 750 anytime any network mins half price rental camcorder call phonetoken or reply for delivery splice,0,0,1,0,0,1,smishing
we tried to contact you re our offer of new video phone 750 anytime any network mins half price rental camcorder call phonetoken or reply for delivery tie,0,0,1,0,0,1,smishing
we tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call phonetoken now or reply for free delivery tomorrow,0,0,1,0,0,1,smishing
we tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call phonetoken now or reply for free delivery tomorrow,0,0,1,0,0,1,smishing
we tried to contact you re your reply to our offer of a video handset 750 anytime networks mins unlimited text camcorder reply or call phonetoken now,0,0,1,0,0,1,smishing
we tried to contact you re your reply to our offer of a video handset 750 anytime networks mins unlimited text camcorder reply or call phonetoken now,0,0,1,0,0,1,smishing
we tried to contact you re your reply to our offer of a video handset 750 anytime networks mins unlimited text camcorder reply or call phonetoken now,0,0,1,0,0,1,smishing
we tried to contact you re your reply to our offer of a video handset 750 anytime networks mins unlimited text camcorder reply or call phonetoken now,0,0,1,0,0,1,smishing
we tried to contact you re your reply to our offer of a video handset 750 anytime networks mins unlimited text camcorder reply or call phonetoken now,0,0,1,0,0,1,smishing
we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call phonetoken for delivery,0,0,1,0,0,1,smishing
we tried to contact you re your response to our offer of a new nokia fone and camcorder reach reply or yell phonetoken for delivery,0,0,1,0,0,1,smishing
we tried to meet you re our offer of new video phone 750 anytime any network mins half price rental camcorder call phonetoken or reply for delivery wed,0,0,1,0,0,1,smishing
we tried to touch you re your reply to our offer of 750 mins 150 textand a new video phone call phonetoken now or answer for free delivery tomorrow,0,0,1,0,0,1,smishing
we tried to touch you re your reply to our offer of 750 mins 150 textand a new video phone call phonetoken now or reply for free delivery tomorrow,0,0,1,0,0,1,smishing
we tried to touch you re your reply to our offer of a video handset 750 anytime networks mins unlimited text camcorder reply or call phonetoken now,0,0,1,0,0,1,smishing
we tried to touch you re your reply to our offer of a video handset 750 anytime networks mins unlimited text camcorder reply or call phonetoken now,0,0,1,0,0,1,smishing
we tried to touch you re your reply to our offer of a video handset 750 anytime networks mins unlimited text camcorder reply or call phonetoken now,0,0,1,0,0,1,smishing
we will apply your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will apply your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will apply your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will apply your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will arrest your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will hold your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will hold your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will hold your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will hold your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will hold your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will hold your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will hold your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will hold your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will hold your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will hold your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will hold your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will hold your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will hold your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will hold your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will hold your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will restrain your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will restrain your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will restrain your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will restrain your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we will restrain your paytm amount after sometime complete your paytm kyc paytm office ph phonetoken,0,0,1,0,0,1,smishing
we would care to inform you that you ingest equal recorded as exit your home on 3 occasions yesterday a fine of 35 has been bestow to your urltoken account for further information please visit urltoken coronavirus penalty payment racking protect the nhs spare lives,1,0,0,2,0,0,smishing
we would like to inform you that you have been recorded as leaving your home on 3 occasions yesterday a fine of 35 has been added to your urltoken account for further information please visit urltoken coronavirus penalty payment racking protect the nhs save lives,1,0,0,2,0,0,smishing
we would like to inform you that you have been recorded as leaving your home on 3 occasions yesterday a fine of 35 has been bring to your urltoken account for further information please visit urltoken coronavirus penalty payment racking protect the nhs spare lives,1,0,0,2,0,0,smishing
we would like to inform you that you have been recorded as leaving your home on 3 occasions yesterday a fine of 35 has exist added to your urltoken account for further information please visit urltoken coronavirus penalty payment racking protect the nhs save lives,1,0,0,2,0,0,smishing
we would like to inform you that you have been recorded as will your home on 3 occasions yesterday a fine of 35 has been bestow to your urltoken account for further information please visit urltoken coronavirus penalty payment racking protect the nhs keep lives,1,0,0,2,0,0,smishing
we would like to inform you that you have equal memorialize as will your home on 3 occasions yesterday a fine of 35 ingest comprise bestow to your urltoken account for further information please visit urltoken coronavirus penalty payment racking protect the nhs save lives,1,0,0,2,0,0,smishing
we would like to inform you that you ingest been show as will your home on 3 occasions yesterday a fine of 35 has be added to your urltoken account for further information please visit urltoken coronavirus penalty payment racking protect the nhs salvage lives,1,0,0,2,0,0,smishing
we would like to inform you that you let been recorded as leaving your home on 3 occasions yesterday a fine of 35 receive equal added to your urltoken account for further information please visit urltoken coronavirus penalty payment racking protect the nhs salvage lives,1,0,0,2,0,0,smishing
well done your 4 costa del sol holiday or 5000 await collection call phonetoken now toclaim sae tcs pobox334 stockport sk38xh cost 1 50 pm max10mins,0,0,1,0,0,1,smishing
well done your 4 costa del sol holiday or 5000 await collection call phonetoken now toclaim sae tcs pobox334 stockport sk38xh cost 1 50 pm max10mins,0,0,1,0,0,1,smishing
well done your 4 costa del sol holiday or 5000 await collection call phonetoken now toclaim sae tcs pobox334 stockport sk38xh cost 1 50 pm max10mins,0,0,1,0,0,1,smishing
well done your 4 costa del sol holiday or 5000 await collection call phonetoken now toclaim sae tcs pobox334 stockport sk38xh cost 1 50 pm max10mins,0,0,1,0,0,1,smishing
well done your 4 costa del sol holiday or 5000 await collection call phonetoken now toclaim sae tcs pobox334 stockport sk38xh cost 1 50 pm max10mins,0,0,1,0,0,1,smishing
what do u need for xmas how about 100 free text messages a new video phone with half price line rental call free now on phonetoken to find out more,0,0,1,0,0,1,smishing
what do u want for xmas how about 100 free text messages a new video phone with half price line rental call free now on phonetoken to ascertain out more,0,0,1,0,0,1,smishing
what do u want for xmas how about 100 free text messages a new video phone with half price line rental call free now on phonetoken to ascertain out more,0,0,1,0,0,1,smishing
what do u want for xmas how about 100 free text messages a new video phone with half price line rental call free now on phonetoken to find out more,0,0,1,0,0,1,smishing
what do u want for xmas how about 100 free text messages a new video phone with half price line rental call free now on phonetoken to find out more,0,0,1,0,0,1,smishing
what do u want for xmas how about 100 free text messages a new video phone with half price line rental call free now on phonetoken to find out more,0,0,1,0,0,1,smishing
what do u want for xmas how about 100 free text messages a new video phone with half price line rental call free now on phonetoken to find out more,0,0,1,0,0,1,smishing
what dress u need for xmas how about 100 free text messages a new video phone with half price line rental call free now on phonetoken to ascertain out more,0,0,1,0,0,1,smishing
what suffice u need for xmas how about 100 free text messages a new video phone with half price line rental call free now on phonetoken to feel out more,0,0,1,0,0,1,smishing
what suffice u want for xmas how about 100 free text messages a new video phone with half price line rental call free now on phonetoken to ascertain out more,0,0,1,0,0,1,smishing
what suffice u want for xmas how about 100 free text messages a new video phone with half price line rental call free now on phonetoken to find out more,0,0,1,0,0,1,smishing
win a 1000 cash prize or a prize worth 5000,0,0,0,0,0,0,smishing
win a 1000 cash prize or a prize worth 5000,0,0,0,0,0,0,smishing
win a 1000 cash prize or a prize worth 5000,0,0,0,0,0,0,smishing
win a 1000 cash prize or a prize worth 5000,0,0,0,0,0,0,smishing
win urgent your mobile number has been awarded with a 2000 prize guaranteed call phonetoken from land line claim 3030 valid 12hrs only 150ppm,0,0,1,0,0,1,smishing
win urgent your mobile number has embody awarded with a 2000 prize guaranteed call phonetoken from land line claim 3030 valid 12hrs only 150ppm,0,0,1,0,0,1,smishing
win urgent your mobile number ingest been awarded with a 2000 prize guaranteed call phonetoken from land line claim 3030 valid 12hrs only 150ppm,0,0,1,0,0,1,smishing
win urgent your mobile number ingest been awarded with a 2000 prize vouch call phonetoken from land line claim 3030 valid 12hrs only 150ppm,0,0,1,0,0,1,smishing
win we experience a winner mr t foley won an ipod more exciting prizes soon so prevent an eye on ur mobile or visit urltoken,1,0,0,1,0,0,smishing
win we have a winner mr t tilo won an ipod more exciting prizes soon so hold an eye on ur mobile or visit urltoken,1,0,0,1,0,0,smishing
win we have a winner mr t tilo won an ipod more exciting prizes soon so keep an eye on ur mobile or visit urltoken,1,0,0,1,0,0,smishing
win we ingest a winner mr t foley won an ipod more exciting prizes soon so keep an eye on ur mobile or visit urltoken,1,0,0,1,0,0,smishing
win we ingest a winner mr t foley won an ipod more exciting prizes soon so restrain an eye on ur mobile or visit urltoken,1,0,0,1,0,0,smishing
win we ingest a winner mr t tilo succeed an ipod more exciting prizes soon so keep an eye on ur mobile or visit urltoken,1,0,0,1,0,0,smishing
win we possess a winner mr t tilo gain an ipod more exciting prizes soon so keep an eye on ur mobile or visit urltoken,1,0,0,1,0,0,smishing
winner as a measure network customer you hvae exist selected to incur a 900 reward to collect call phonetoken valid 24 hours only acl03530150pm,0,0,1,0,0,1,smishing
winner as a treasure network customer you hvae embody selected to receive a 900 reward to collect call phonetoken valid 24 hours only acl03530150pm,0,0,1,0,0,1,smishing
winner as a valued network customer you hvae been selected to experience a 900 reward to garner call phonetoken valid 24 hours only acl03530150pm,0,0,1,0,0,1,smishing
winner as a valued network customer you hvae been selected to receive a 900 reward to collect call phonetoken valid 24 hours only acl03530150pm,0,0,1,0,0,1,smishing
winner as a valued network customer you hvae embody select to receive a 900 reward to collect call phonetoken valid 24 hours only acl03530150pm,0,0,1,0,0,1,smishing
winner as a valued network customer you hvae exist choose to find a 900 reward to collect call phonetoken valid 24 hours only acl03530150pm,0,0,1,0,0,1,smishing
winner as a esteem network customer you have been selected to receivea 900 esteem reward to claim call phonetoken claim code kl341 valid 12 hours only,0,0,1,0,0,1,smishing
winner as a treasure network customer you have been selected to receivea 900 esteem reward to claim call phonetoken claim code kl341 valid 12 hours only,0,0,1,0,0,1,smishing
winner as a treasure network customer you let been selected to receivea 900 prise reward to claim call phonetoken claim code kl345,0,0,1,0,0,1,smishing
winner as a treasure network customer you possess been selected to receivea 900 treasure reward to claim call phonetoken claim code kl341 valid 12 hours only,0,0,1,0,0,1,smishing
winner as a valued network customer you have been select to receivea 900 treasure reward to arrogate call phonetoken claim code kl341 valid 12 hours only,0,0,1,0,0,1,smishing
winner as a valued network customer you have been selected to receivea 900 esteem reward to arrogate call phonetoken claim code kl345,0,0,1,0,0,1,smishing
winner as a valued network customer you have been selected to receivea 900 prize reward to claim call phonetoken claim code kl345,0,0,1,0,0,1,smishing
winner as a valued network customer you have been selected to receivea 900 prize reward to claim call phonetoken claim code kl345,0,0,1,0,0,1,smishing
winner as a valued network customer you ingest been choose to receivea 900 lever reward to claim call phonetoken claim code kl341 valid 12 hours only,0,0,1,0,0,1,smishing
winner as a valued network customer you ingest been selected to receivea 900 treasure reward to claim call phonetoken claim code kl345,0,0,1,0,0,1,smishing
xclusive clubsaisai 2morow 28 5 soiree speciale zouk with nichols from urltoken roses 2 all ladies info phonetoken phonetoken,1,0,1,1,0,2,smishing
xclusive clubsaisai 2morow 28 5 soiree speciale zouk with nichols from urltoken roses 2 all ladies info phonetoken phonetoken,1,0,1,1,0,2,smishing
xclusive clubsaisai 2morow 28 5 soiree speciale zouk with nichols from urltoken roses 2 all ladies info phonetoken phonetoken,1,0,1,1,0,2,smishing
xclusive clubsaisai 2morow 28 5 soiree speciale zouk with nichols from urltoken roses 2 all ladies info phonetoken phonetoken,1,0,1,1,0,2,smishing
xclusive clubsaisai 2morow 28 5 soiree speciale zouk with nichols from urltoken roses 2 all ladies info phonetoken phonetoken,1,0,1,1,0,2,smishing
xclusive clubsaisai 2morow 28 5 soiree speciale zouk with nichols from urltoken roses 2 all ladies info phonetoken phonetoken,1,0,1,1,0,2,smishing
xclusive clubsaisai 2morow 28 5 soiree speciale zouk with nichols from urltoken roses 2 all ladies info phonetoken phonetoken,1,0,1,1,0,2,smishing
xmas iscoming ur awarded either 500 cd gift vouchers free entry 2 r 100 weekly draw txt music to 87066 tnc urltoken,1,0,0,1,0,0,smishing
xmas iscoming ur awarded either 500 cd gift vouchers free entry 2 r 100 weekly draw txt music to 87066 tnc urltoken,1,0,0,1,0,0,smishing
xmas iscoming ur awarded either 500 cd gift vouchers free entry 2 r 100 weekly draw txt music to 87066 tnc urltoken,1,0,0,1,0,0,smishing
xmas iscoming ur awarded either 500 cd gift vouchers free entry 2 r 100 weekly draw txt music to 87066 tnc urltoken,1,0,0,1,0,0,smishing
xmas iscoming ur grant either 500 cd gift vouchers free entry 2 r 100 weekly draw txt music to 87066 tnc urltoken,1,0,0,1,0,0,smishing
xmas iscoming ur grant either 500 cd gift vouchers free entry 2 r 100 weekly draw txt music to 87066 tnc urltoken,1,0,0,1,0,0,smishing
xmas iscoming ur grant either 500 cd gift vouchers free entry 2 r 100 weekly draw txt music to 87066 tnc urltoken,1,0,0,1,0,0,smishing
xmas iscoming ur grant either 500 cd gift vouchers free entry 2 r 100 weekly draw txt music to 87066 tnc urltoken,1,0,0,1,0,0,smishing
xmas iscoming ur present either 500 cd gift vouchers free entry 2 r 100 weekly draw txt music to 87066 tnc urltoken,1,0,0,1,0,0,smishing
xmas iscoming ur present either 500 cd gift vouchers free entry 2 r 100 weekly draw txt music to 87066 tnc urltoken,1,0,0,1,0,0,smishing
xmas prize draws we are essay to contact u todays draw shows that you have advance a 2000 prize guaranteed call phonetoken from land line valid 12hrs only,0,0,1,0,0,1,smishing
xmas prize draws we are trying to contact u todays draw shows that you have won a 2000 prize guaranteed call phonetoken from land line valid 12hrs only,0,0,1,0,0,1,smishing
xmas prize draws we be trying to meet u todays draw prove that you ingest won a 2000 prize guaranteed call phonetoken from land line valid 12hrs only,0,0,1,0,0,1,smishing
xmas prize draws we constitute trying to contact u todays draw present that you have won a 2000 prize guaranteed call phonetoken from land line valid 12hrs only,0,0,1,0,0,1,smishing
xmas reward embody look for you our computer has randomly picked you from our loyal mobile customers to receive a 400 reward just call phonetoken,0,0,1,0,0,1,smishing
xmas reward embody wait for you our computer has randomly cull you from our loyal mobile customers to receive a 400 reward just call phonetoken,0,0,1,0,0,1,smishing
xmas reward embody wait for you our computer has randomly peck you from our loyal mobile customers to receive a 400 reward just yell phonetoken,0,0,1,0,0,1,smishing
xmas reward equal waiting for you our computer ingest randomly picked you from our loyal mobile customers to receive a 400 reward just call phonetoken,0,0,1,0,0,1,smishing
xmas reward exist waiting for you our computer ingest randomly nibble you from our loyal mobile customers to incur a 400 reward just yell phonetoken,0,0,1,0,0,1,smishing
xmas reward is look for you our computer experience randomly beak you from our loyal mobile customers to receive a 400 reward just call phonetoken,0,0,1,0,0,1,smishing
xmas reward is waiting for you our computer has randomly picked you from our loyal mobile customers to find a 400 reward just yell phonetoken,0,0,1,0,0,1,smishing
xmas reward is waiting for you our computer has randomly picked you from our loyal mobile customers to receive a 400 reward just call phonetoken,0,0,1,0,0,1,smishing
xmas reward is waiting for you our computer ingest randomly picked you from our loyal mobile customers to receive a 400 reward just call phonetoken,0,0,1,0,0,1,smishing
xxxmobilemovieclub to employ your credit click the wap link in the next txt message or click here urltoken urltoken n qjkgighjjgcbl,1,0,0,2,0,0,smishing
xxxmobilemovieclub to use your credit cluck the wap link in the next txt message or click here urltoken urltoken n qjkgighjjgcbl,1,0,0,2,0,0,smishing
xxxmobilemovieclub to use your credit tick the wap link in the next txt message or click here urltoken urltoken n qjkgighjjgcbl,1,0,0,2,0,0,smishing
you are a 1000 winner or ensure caller prize this is our final attempt to reach you to arrogate call phonetoken now 150ppmpobox10183bhamb64xe,0,0,1,0,0,1,smishing
you are a 1000 winner or guaranteed caller prize this is our final attempt to contact you to claim call phonetoken now 150ppmpobox10183bhamb64xe,0,0,1,0,0,1,smishing
you are a 1000 winner or guaranteed caller prize this is our final attempt to contact you to claim call phonetoken now 150ppmpobox10183bhamb64xe,0,0,1,0,0,1,smishing
you are a 1000 winner or guaranteed caller prize this is our final attempt to touch you to claim call phonetoken now 150ppmpobox10183bhamb64xe,0,0,1,0,0,1,smishing
